guo4 yin3,to satisfy a craving; to get a kick out of sth; gratifying; immensely enjoyable; satisfying; fulfilling
guo4 yu2,too much; excessively
guo4,to pass (time); to celebrate (a holiday); to live; to get along
guo5,(experienced action marker); to cross; to go over
ha1,laughter; yawn; abbr. for Kazakhstan
hai1,oh alas; hey!; hi! (loanword)
hai2 shi4,or; still; nevertheless
hai2 zi5,child
hai2,still; still in progress; still more; yet; even more; in addition; fairly; passably (good); as early as; even; also; else
hai3 ba2,height above sea level; elevation
hai3 bin1,shore; seaside
hai3 guan1,customs (i.e. border crossing inspection); CL:個|个[ge4]
hai3 xian1,seafood
hai3 yang2,ocean; CL:個|个[ge4]
hai4 pa4,to be afraid; to be scared
hai4 xiu1,blush; shy
han2 hu5,obscurity; vague
han2 jia4,winter vacation
han2 xuan1,exchanging conventional greetings; to talk about the weather
han2 yi4,meaning (implicit in a phrase); implied meaning; hidden meaning; hint; connotation
han3 jian4,rare; rarely seen
han3,call; cry; to shout
han4 wei4,defend; uphold; safeguard
han4,"perspiration; sweat; CL:滴[di1],頭|头[tou2],身[shen1]; Khan (Persian or Mongol king or emperor); Khan (name); to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)"
hang2 ban1,scheduled flight; flight number; plane; scheduled sailing; sailing number; passenger ship
hang2 kong1,aviation
hang2 lie4,procession
hang2 tian1,space flight
hang2 xing2,to sail; to fly; to navigate
hang2 ye4,industry; business
hao2 hua2,luxurious
hao2 mai4,bold; open-minded; heroic
hao2 mi3,millimeter
hao2 wu2,not in the least; none whatsoever; completely without
hao3 chi1,tasty; delicious
hao3 chu5,benefit; advantage; gain; profit; also pronounced hao3 chu4; CL:個|个[ge4]
hao3 xiang4,as if; to seem like
hao3,good; well; proper; good to; easy to; very; so; (suffix indicating completion or readiness)
hao4 fei4,to waste; to spend; to consume; to squander
hao4 ke4,hospitality; to treat guests well; to enjoy having guests; hospitable; friendly
hao4 ma3,"number; CL:堆[dui1],個|个[ge4]"
hao4 qi2,inquisitive; curious
hao4 zhao4,to call; to appeal
hao4,day of a month; (suffix used after) name of a ship; (ordinal) number
he1,to drink; to shout (a command); My goodness!
he1,to scold in a loud voice; to yawn
he2 ai3,kindly; nice; amiable
he2 bi4,there is no need; why should
he2 bing4,to merge; to annex
he2 cheng2,to compose; to constitute; compound; synthesis; mixture; synthetic
he2 fa3,lawful; legitimate; legal
he2 ge2,qualified; meeting a standard; eligible (voter)
he2 hu1,to accord with; conforming to
he2 huo3,to act jointly; to form a partnership
he2 jie3,to settle (a dispute out of court); to reconcile; settlement; conciliation; to become reconciled
he2 kuang4,much less; let alone
he2 li3,rational; reasonable; fair
he2 mu4,peaceful relations; harmonious
he2 ping2,peace
he2 qi5,friendly; polite; amiable
he2 shen1,well-fitting (of clothes)
he2 shi4,suitable; fitting; decent; to fit
he2 suan4,worthwhile; be a good deal; be a bargain; reckon up; calculate
he2 tong5,(business) contract; CL:個|个[ge4]
he2 xie2,harmonious
he2 xin1,core; nucleus
he2 ying3,joint photo; group photo
he2 zi5,case
he2 zuo4,to cooperate; to collaborate; to work together; cooperation; CL:個|个[ge4]
he2,"river; CL:條|条[tiao2],道[dao4]"
he2,and; together with; with; sum; union; peace; harmony; surname He; Japanese related; Taiwan pr.  han4
hei1 ban3,"blackboard; CL:塊|块[kuai4],個|个[ge4]"
hei1,black; dark; abbr. for Heilongjiang 黑龍江|黑龙江 province in northeast China
hei1,hey
hen2 ji4,vestige; mark; trace
hen3 xin1,callous; heartless
hen3,(adverb of degree); quite; very; awfully
hen4 bu5 de2,wishing one could do sth; to hate to be unable; itching to do sth; can't wait for; to wish one could do sth; to desire strongly
hen4,to hate; to regret
heng1,to groan; to snort; to hum; to croon; humph!
heng2,horizontal; across; (horizontal character stroke)
hong1 dong4,sensation; stir
hong1,roar of laughter (onomatopoeia); hubbub; to roar (as a crowd)
hong1,to bake; to heat by fire
hong2 bao1,lit. money wrapped in red as a gift; a bonus payment; a kickback; a bribe
hong2 guan1,macro-; macroscopic; holistic
hong2 shui3,deluge; flood
hong2 wei3,grand; imposing; magnificent
hong2,bonus; popular; red; revolutionary
hou2 long2,throat; larynx
hou2 zi5,monkey; CL:隻|只[zhi1]
hou3,roar or howl of an animal; bellow of rage
hou4 dai4,posterity; later periods; later ages; later generations
hou4 gu4 zhi1 you1,"fears of trouble in the rear (idiom); family worries (obstructing freedom of action); worries about the future consequences; often in negative expressions, meaning ""no worries about anything"""
hou4 guo3,consequences; aftermath
hou4 hui3,to regret; to repent
hou4 lai2,afterwards; later
hou4 mian4,rear; back; behind; later; afterwards
hou4 qin2,logistics
hou4 xuan3,candidate
hou4,thick; deep or profound; kind; generous; rich or strong in flavor; to favor; to stress
hu1 lve4,to neglect; to overlook; to ignore
hu1 ran2,suddenly; all of a sudden
hu1 shi4,to neglect; to ignore
hu1 xi1,to breathe
hu1 xiao4,to whistle; to scream; to whiz
hu1 yu4,to call on (sb to do sth); to appeal (to); an appeal
hu2 die2,butterfly; CL:隻|只[zhi1]
hu2 luan4,careless; reckless; casually; absent-mindedly; at will; at random; any old how
hu2 po1,lake
hu2 shuo1,to talk nonsense; drivel
hu2 tong4,lane; alley; CL:條|条[tiao2]
hu2 tu5,muddled; silly; confused
hu2 xu1,"beard; CL:根[gen1],綹|绺[liu3]"
hu2,pot; classifier for bottled liquid
hu4 lian2 wang3,the Internet
hu4 shi5,nurse; CL:個|个[ge4]
hu4 xiang1,each other; mutually; mutual
hu4 zhao4,"passport; CL:本[ben3],個|个[ge4]"
hua1 sheng1,peanut; groundnut; CL:粒[li4]
hua1 yuan2,"garden; CL:座[zuo4],個|个[ge4]"
hua1,"to spend (money, time); flower"
hua2 bing1,to skate; skating
hua2 chuan2,to row a boat; rowing boat; rowing (sport)
hua2 li4,gorgeous
hua2 qiao2,"overseas Chinese; CL:個|个[ge4],位[wei4]"
hua2 yi4,ethnic Chinese; non-Chinese citizen of Chinese ancestry
hua4 fei2,fertilizer
hua4 fen1,to divide
hua4 she2 tian1 zu2,lit. draw legs on a snake (idiom); fig. to ruin the effect by adding sth superfluous; to overdo it
hua4 shi2,fossil
hua4 ti2,subject (of a talk or conversation); topic
hua4 tong3,microphone
hua4 xue2,chemistry; chemical
hua4 yan4,laboratory test; chemical experiment; assay
hua4 zhuang1,to put on make-up
hua4,"to draw; picture; painting; CL:幅[fu2],張|张[zhang1]"
huai2 nian4,to cherish the memory of; to think of; reminisce
huai2 yi2,to doubt; to suspect; doubt; suspicion; skeptical
huai2 yun4,pregnant; to have conceived; gestation; pregnancy
huai4,bad; spoiled; broken; to break down
huan1 le4,gaiety; gladness; glee; merriment; pleasure; happy; joyous; gay
huan1 ying2,to welcome; welcome
huan2 jie2,round segment; segment (of annelid worms); connection; link; sector; annular ring
huan2 jing4,environment; circumstances; surroundings; CL:個|个[ge4]; ambient
huan2 yuan2,to restore to the original state; reduction (chemistry)
huan2,to pay back; to return; surname Huan
huan3 he2,to ease (tension); to alleviate; to moderate; to allay; to make more mild
huan3 jie3,to ease; to help relieve (a crisis)
huan4 xiang3,delusion; fantasy
huan4 zhe3,patient; sufferer
huan4,change; exchange
huang1 liang2,desolate
huang1 mang2,in a great rush; in a flurry
huang1 miu4,absurd; ridiculous
huang1 tang2,beyond belief; preposterous; absurd; intemperate; dissipated
huang1 zhang1,confused; flustered
huang2 di4,emperor; CL:個|个[ge4]
huang2 gua1,cucumber; CL:條|条[tiao2]
huang2 hou4,empress; imperial consort
huang2 hun1,dusk; evening; nightfall
huang2 jin1,gold
huang2,yellow; pornographic; to fall through
huang3 ran2 da4 wu4,to suddenly realize; to suddenly see the light
hui1 chen2,dust
hui1 fu4,to reinstate; to resume; to restore; to recover; to regain; to rehabilitate
hui1 huang2,splendid; glorious
hui1 huo4,to squander money; extravagant; prodigal; free and easy; agile
hui1 xin1,lose heart; be discouraged
hui1,ash; dust; lime; gray; discouraged; dejected
hui1,to wave; to brandish; to wipe away; to command; to conduct; to scatter; to disperse
hui2 bao4,(in) return; reciprocation; payback; retaliation; to report back; to reciprocate
hui2 bi4,to evade; to shun; to avoid
hui2 da2,to reply; to answer; the answer; CL:個|个[ge4]
hui2 gu4,to look back; to review
hui2 shou1,to recycle; to reclaim; to retrieve; to recover
hui2 yi4,to recall; recollection; CL:個|个[ge4]
hui2,to circle; to go back; to turn around; to answer; to return; to revolve; Hui ethnic group (Chinese Muslims); time; classifier for acts of a play; section or chapter (of a classic book)
hui3 hen4,remorse; repentance
hui3 mie4,perish; ruin; destroy
hui4 bao4,to report; to give an account of; to collect information and report back
hui4 lu4,to bribe; a bribe
hui4 lv4,exchange rate
hui4 wu4,to meet; meeting; conference
hui4 yi4,"meeting; conference; CL:場|场[chang3],屆|届[jie4]"
hui4,can; be possible; be able to; will; be likely to; be sure to; to assemble; to meet; to gather; to see; union; group; association; CL:個|个[ge4]; a moment (Taiwan pr. for this sense is hui3)
hun1 li3,wedding ceremony; wedding
hun1 mi2,to lose consciousness; to be in a coma; stupor; coma; stunned; disoriented
hun1 yin1,matrimony; wedding; marriage; CL:次[ci4]
hun2 shen1,all over; from head to foot
hun4 he2,to mix; to blend
hun4 luan4,confusion; chaos; disorder
hun4 xiao2,to obscure; to confuse; to mix up; to blur; to mislead
hun4 zhuo2,turbid; muddy; dirty
huo2 dong4,"to exercise; to move about; to operate; activity; loose; shaky; active; movable; maneuver; to use connections; CL:項|项[xiang4],個|个[ge4]"
huo2 gai1,(coll.) serve sb right; deservedly; ought; should
huo2 li4,energy; vitality; vigor; vital force
huo2 po5,lively; vivacious; brisk; active
huo2 yue4,active; vigorous
huo3 ban4,partner; companion; comrade
huo3 chai2,"match (for lighting fire); CL:根[gen1],盒[he2]"
huo3 che1 zhan4,train station
huo3 jian4,rocket; CL:枚[mei2]
huo3 yan4,blaze; flame
huo3 yao4,gunpowder
huo3,fire; CL:把[ba3]
huo4 bi4,currency; monetary; money
huo4 de2,to obtain; to receive; to get
huo4 xu3,perhaps; maybe
huo4 zhe3,or; possibly; maybe; perhaps
ji1 ben3,basic; fundamental; main; elementary
ji1 chang3,"airport; airfield; CL:家[jia1],處|处[chu4]"
ji1 chu3,base; foundation; basis; underlying; CL:個|个[ge4]
ji1 dan4,"(chicken) egg; hen's egg; CL:個|个[ge4],打[da2]"
ji1 di4,base (of operations); industrial or military base; al-Qaeda
ji1 dong4,"locomotive; motorized; power-driven; adaptable; flexible (use, treatment, timing etc)"
ji1 dong4,to excite; to agitate; exciting
ji1 e4,hunger; starvation; famine
ji1 fa1,to arouse; to excite
ji1 gou4,mechanism; structure; organization; agency; institution; CL:所[suo3]
ji1 guan1,mechanism; gear; machine-operated; office; agency; organ; organization; establishment; institution; body; strategum; scheme; intrigue; plot; trick; CL:個|个[ge4]
ji1 hu1,almost; nearly; practically
ji1 hui4,opportunity; chance; occasion; CL:個|个[ge4]
ji1 ji2,active; energetic; vigorous; positive (outlook); proactive
ji1 jin1,fund
ji1 lei3,to accumulate; accumulation; cumulative; cumulatively
ji1 li4,to encourage; to urge; motivation; incentive
ji1 lie4,intense; acute; fierce
ji1 ling5,clever; quick-witted
ji1 mi4,secret; classified (information)
ji1 qi4,"machine; CL:臺|台[tai2],部[bu4],個|个[ge4]"
ji1 qing2,passion; fervor; enthusiasm; strong emotion
ji1 rou4,muscle; flesh
ji1 xiao4,to sneer
ji1 xie4,machine; machinery; mechanical
ji1 yin1,gene (loanword)
ji1 yu4,opportunity; favorable circumstance; stroke of luck
ji1 zhi4,quick-witted; tact; witty; resourceful
ji2 bian4,even if; even though; right away; immediately
ji2 bie2,(military) rank; level; grade
ji2 bing4,disease; sickness; ailment
ji2 du4,to be jealous; to envy; to hate
ji2 duan1,extreme
ji2 ge2,to pass a test
ji2 gong1 jin4 li4,"seeking instant benefit (idiom); shortsighted vision, looking only for fast return"
ji2 guan4,one's native place; place of ancestry; registered birthplace
ji2 he2,a congregation; to gather; a set
ji2 jiang1,on the eve of; to be about to; to be on the verge of
ji2 ju4,rapid; sudden
ji2 mang2,hastily
ji2 qi2,extremely
ji2 qie4,eager; impatient
ji2 shi2,in time; promptly; without delay; timely
ji2 shi3,even if; even though; given that
ji2 ti3,collective; social; team; CL:個|个[ge4]
ji2 tuan2,group; bloc; corporation; conglomerate
ji2 xian4,limit; extreme boundary
ji2 xiang2,lucky; auspicious; propitious
ji2 yu2 qiu2 cheng2,anxious for quick results (idiom); to demand instant success; impatient for result; impetuous
ji2 zao3,at the earliest possible time; as soon as possible
ji2 zao4,irritable; irascible; impetuous
ji2 zhong1,to concentrate; to centralize; to focus; centralized; concentrated; to put together
ji2,"extremely; pole (geography, physics); utmost; top"
ji3 yu3,to accord; to give; to show (respect)
ji3,how much; how many; several; a few
ji4 cheng2,to inherit; to carry on; to succeed
ji4 de5,to remember
ji4 du4,"quarter (finance, publishing, schools etc); season (sports); period of three months"
ji4 hua4,"plan; project; program; to plan; to map out; CL:個|个[ge4],項|项[xiang4]"
ji4 hui4,taboo; to avoid as taboo; to abstain from
ji4 jiao4,to haggle; to bicker; to argue
ji4 jie2,time; season; period; CL:個|个[ge4]
ji4 jing4,quiet
ji4 jun1,third in a race; bronze medalist
ji4 ling3 dai4,tie one's necktie
ji4 lu4,record
ji4 lu4,record; CL:個|个[ge4]
ji4 lv4,discipline
ji4 mo4,lonely; lonesome
ji4 neng2,technical ability; skill
ji4 nian4,to commemorate; to remember; CL:個|个[ge4]
ji4 qiao3,skill; technique
ji4 ran2,since; as; this being the case
ji4 shu4,"technology; technique; skill; CL:門|门[men2],種|种[zhong3],項|项[xiang4]"
ji4 suan4,to count; to calculate; to compute; CL:個|个[ge4]
ji4 tuo1,to have sb look after sb; to entrust the care of sb; to place (hope etc) on
ji4 wang3 kai1 lai2,to follow the past and herald the future (idiom); part of a historical transition; forming a bridge between earlier and later stages
ji4 xiang4,mark; indication; sign; indicator
ji4 xing5,memory; recall
ji4 xu4,to continue; to proceed with; to go on with
ji4 yao4,minutes; written summary of a meeting
ji4 yi4,memories; remember; memory; CL:個|个[ge4]
ji4 zai3,write down; record; written account
ji4 zhe3,reporter; journalist; CL:個|个[ge4]
ji4,to live (in a house); to lodge; to mail; to send; to entrust; to depend
jia1 ban1,to work overtime
jia1 bin1,esteemed guest; honored guest
jia1 chang2,the daily life of a family
jia1 gong1,to process; processing; working (of machinery)
jia1 huo5,"household dish, implement or furniture; domestic animal; guy (slang); chap"
jia1 ju4,"furniture; CL:件[jian4],套[tao4]"
jia1 ju4,to intensify; to sharpen; to accelerate; to aggravate; to exacerbate; to embitter
jia1 shu3,family member; (family) dependent
jia1 ting2,"family; household; CL:戶|户[hu4],個|个[ge4]"
jia1 wu4,household duties; housework
jia1 xiang1,hometown; native place; CL:個|个[ge4]
jia1 yao2,fine food; delicacies; delicious food
jia1 you2 zhan4,gas station
jia1 yu4 hu4 xiao3,understood by everyone (idiom); well known; a household name
jia1 za2,to mix together (disparate substances); to mingle; a mix; to be tangled up with
jia1 zi5,clip; clamp; tongs; folder; wallet
jia1,"home; family; classifier for families or businesses; refers to the philosophical schools of pre-Han China; noun suffix for specialists in some activity such as musician or revolutionary, corresponds to English -ist, -er, -ary or -ian; surname Jia; CL:個|个[ge4]"
